Sunshine,Humidity,Pressure,Cloud,Target,Predict
10.8,48.5,1017.6,0.0,0,0
,67.5,,6.0,1,0
12.6,32.5,1010.95,0.5,0,0
,15.5,1015.5,,0,0
,56.5,1014.15,,0,0
,22.0,1011.1,1.5,0,0
,62.0,1031.4499999999998,,0,0
,65.5,1009.25,7.0,0,0
,20.5,1011.05,0.0,0,0
,34.0,,0.0,0,0
,78.5,1023.0,,0,0
,67.0,1018.35,4.5,1,0
12.5,57.5,1008.5,4.0,0,0
10.7,70.0,1014.45,1.0,0,0
,62.0,1004.9,5.5,0,0
,60.0,1024.45,,0,0
,70.5,,,0,0
5.7,56.0,1010.65,6.5,0,0
,65.0,1027.8,,0,0
,51.0,1018.0,,0,0
,76.0,,7.5,0,0
,60.0,,3.5,1,0
1.3,58.5,1025.5,7.0,0,0
,89.5,1022.55,,0,1
,63.5,1010.45,,1,0
,54.5,1021.9,,0,0
,64.0,1012.15,5.5,0,0
5.6,61.5,1004.95,6.0,1,0
,60.5,1021.9,,0,0
,73.5,1022.55,,0,0
,32.5,1013.55,,0,0
10.3,69.5,1022.1,0.5,1,0
,61.5,1025.85,,0,0
,57.5,1009.75,,0,0
,53.5,1026.0,2.5,0,0
,72.0,1023.3499999999999,,1,0
,87.0,1022.6500000000001,,1,1
,53.0,1016.9000000000001,,0,0
0.7,61.0,1017.75,7.5,0,0
,69.0,1019.25,,0,0
8.2,75.5,1010.45,4.5,1,0
,79.5,996.05,,1,0
,31.0,1016.75,0.0,0,0
,72.5,1009.3499999999999,,0,0
,20.5,1008.8,,0,0
,58.0,1029.65,4.5,0,0
,62.0,1023.4,,0,0
,66.5,1023.0999999999999,,0,0
,76.0,1020.05,,0,0
,60.5,1022.5,,0,0
,75.0,1017.5,,0,0
,35.0,1013.65,,0,0
,69.0,1013.05,,0,0
,76.0,,,0,0
,76.5,1030.8000000000002,,0,0
,88.5,1021.9,,0,1
,42.5,1013.9000000000001,,0,0
,86.5,1008.95,8.0,1,1
,44.5,1013.45,,0,0
,76.0,1028.35,,1,0
,71.5,1024.45,,0,0
0.0,84.5,1018.0,8.0,1,1
10.3,58.0,1025.1,5.0,0,0
,78.5,1023.7,4.0,0,0
,88.0,1010.8499999999999,7.0,1,1
,21.5,1022.1500000000001,,0,0
,64.5,1015.45,,0,0
,80.5,1014.3,,0,0
,78.0,1011.35,,1,0
,35.5,1018.1500000000001,,0,0
13.3,21.5,1015.05,0.5,0,0
9.6,45.5,1012.5999999999999,0.5,0,0
,49.5,1004.7,,0,0
,74.5,1011.4000000000001,,0,0
,60.5,1008.8,1.0,1,0
,86.5,1010.0999999999999,,1,1
,36.0,1015.55,,0,0
,66.5,1022.65,,0,0
7.5,75.5,1016.65,6.5,1,1
,,,,0,0
,,1014.25,,0,0
12.6,36.5,1015.15,4.0,0,0
10.9,27.5,1019.85,0.0,0,0
,59.5,1026.95,,0,0
,69.0,1024.85,,0,0
2.1,80.0,1016.05,6.5,0,1
,67.5,1019.45,8.0,1,0
10.7,47.0,1007.9000000000001,1.5,0,0
,32.0,1018.5999999999999,,0,0
,59.0,1013.05,,1,0
,48.5,1017.45,3.0,0,0
,48.5,1013.3,,0,0
,41.0,1018.05,0.5,0,0
11.1,33.0,1018.5,1.0,0,0
,67.0,,5.0,1,0
,67.0,1009.4000000000001,,0,0
8.8,62.0,1016.35,3.0,0,0
,71.5,1011.2,,1,0
,83.0,1027.4,,0,0
,55.0,1012.3,,0,0
,89.0,1016.35,5.0,1,1
,72.0,1023.5,7.5,0,0
,58.5,1013.95,4.0,0,0
,61.5,1023.7,,0,0
9.5,62.0,1003.4,6.5,0,0
,,,,0,0
,70.5,1017.3,,0,0
,56.5,1017.5,1.5,0,0
,44.0,1019.2,,0,0
13.5,37.0,1016.4000000000001,1.5,0,0
,54.0,1020.8,,0,0
8.2,56.0,1011.6,3.5,0,0
10.4,52.0,1021.8,0.5,0,0
9.6,56.0,1028.9,2.0,0,0
,,,,0,0
,46.0,1008.9,,0,0
9.4,68.0,1023.75,6.5,1,0
,87.5,1018.0999999999999,7.5,1,1
,42.5,1029.3,,0,0
,72.0,1018.0,,0,0
,69.0,1016.95,,0,0
,58.5,1010.15,,0,0
,80.5,1022.45,,1,0
,50.0,1010.3499999999999,2.0,0,0
,87.0,1007.5999999999999,7.5,1,1
,55.0,1029.3000000000002,5.5,0,0
,77.5,1014.9,,1,0
,78.0,1021.9000000000001,,1,0
,56.0,1014.8,,0,0
,73.0,1025.65,,0,0
,57.0,,0.0,0,0
,53.0,1011.15,,0,0
10.1,60.5,1008.85,4.5,0,0
8.3,43.0,1009.6,,0,0
,,,,0,0
,,,,1,0
,29.0,1011.55,,0,0
,50.5,1010.45,,0,0
,73.5,,,0,0
,80.0,1026.8000000000002,,0,0
,67.5,1019.4000000000001,,0,0
,39.0,1006.35,,1,0
,67.5,,,0,0
,57.5,1000.75,,1,0
,,,,0,0
6.5,47.5,1015.75,5.5,0,0
,43.5,1006.15,6.5,0,0
,34.5,1024.25,,0,0
,66.5,1023.0500000000001,,0,0
7.1,51.0,1013.15,7.0,0,0
,35.5,1021.05,0.5,0,0
,74.0,,7.5,0,0
0.0,98.5,1016.8,8.0,1,1
,56.5,,5.0,0,0
9.5,35.0,1007.0,4.0,1,0
,48.5,,0.5,0,0
7.4,65.0,1014.75,7.0,0,0
,63.0,1026.5,,0,0
,64.5,1020.05,3.5,0,0
,80.0,1019.2,6.0,0,0
10.3,51.5,1017.25,2.5,0,0
12.8,37.5,1011.1500000000001,0.5,0,0
,82.0,1022.4,,0,0
,73.5,1020.2,3.0,0,0
,48.5,1011.45,,0,0
,20.5,1012.55,7.0,0,0
,73.5,1018.3,8.0,1,1
10.5,20.5,1009.7,1.0,0,0
,,,,1,0
,79.5,1022.4,7.5,0,1
,14.0,1013.3,5.5,0,0
11.4,52.0,1005.8,3.5,0,0
,39.5,1016.3,,0,0
,31.0,,1.0,0,0
,60.0,1023.45,,0,0
,50.0,1019.8499999999999,7.5,1,0
,26.0,1017.85,,0,0
,73.0,1036.5,,1,0
,93.0,1016.8,,1,1
,71.5,1013.9,,0,0
,84.5,1013.75,,1,1
7.5,76.0,1005.05,4.5,1,0
6.2,63.5,1029.5,3.5,1,0
,97.0,1019.05,,0,1
,47.5,1020.1500000000001,,0,0
,56.5,1019.05,,0,0
,68.5,1013.1,,0,0
,79.5,1020.7,8.0,0,1
10.4,38.0,1018.7,3.0,0,0
,73.5,1016.55,,1,0
,82.0,1029.55,8.0,0,0
7.6,62.5,1012.0,5.5,1,0
11.9,76.5,1014.2,2.0,0,0
,82.0,1028.8000000000002,4.5,0,0
,47.0,1010.05,,0,0
,71.0,1017.7,,0,0
7.6,39.0,1009.9000000000001,7.0,1,0
11.8,74.5,1021.55,2.0,0,0
,55.5,1019.25,,0,0
,21.0,1014.7,0.0,0,0
,54.0,1016.1,,0,0
,78.5,1031.25,,0,0
,55.5,1025.2,,0,0
,47.0,1030.35,3.0,0,0
,76.0,,3.0,0,0
,40.5,1014.0,,1,0
,45.0,1013.6,,0,0
,39.0,1011.8499999999999,,0,0
,86.0,1009.85,,0,1
,81.0,1006.8,6.0,1,1
11.0,23.0,1014.0,0.0,0,0
,97.0,1000.0999999999999,8.0,1,1
,59.5,1012.9,4.5,0,0
,21.5,1008.55,,0,0
,86.5,1005.4,7.5,0,1
8.2,50.5,1020.55,2.5,1,0
,71.5,1031.2,,0,0
0.0,95.5,1020.05,8.0,1,1
,85.0,1014.9,,1,1
,54.5,1018.45,,0,0
,76.5,1019.75,,0,0
0.7,51.0,1023.0,7.5,0,0
,36.5,1010.65,,0,0
12.3,36.0,1024.05,0.5,0,0
,54.5,,7.0,0,0
,95.5,1008.0,,1,1
,34.5,1014.35,1.0,0,0
,82.5,1014.8,,1,0
,50.5,1014.7,,0,0
,44.5,1010.95,,0,0
2.2,91.0,1010.0,8.0,1,1
,25.5,,0.5,0,0
,39.5,1009.55,,0,0
,78.5,1028.1999999999998,,0,0
,59.0,1026.8,,0,0
,66.5,1003.55,,0,0
0.0,94.5,1008.85,8.0,1,1
,88.5,1007.7,8.0,1,1
6.8,43.5,1014.25,6.5,0,0
1.0,67.0,1022.5,7.5,1,0
,79.0,1017.1500000000001,,1,0
,54.0,1009.15,7.0,0,0
,46.0,1014.45,,0,0
,63.0,1007.45,4.0,0,0
,68.0,1023.8,,0,0
,60.0,1028.15,,0,0
10.5,23.0,1007.6,1.0,0,0
13.3,34.0,1014.85,0.5,0,0
,59.0,1011.4,7.5,1,0
0.1,92.0,1013.35,7.5,1,1
,39.5,1015.9,3.0,0,0
,40.5,1008.9,,1,0
,33.5,1011.1,4.5,0,0
,50.5,1023.2,4.5,0,0
,34.5,1018.95,1.0,0,0
,24.5,1012.7,0.5,0,0
,75.0,1028.65,,0,0
,54.5,1010.25,,0,0
,78.5,1025.4,,1,0
,58.0,,7.0,0,0
,84.0,1018.15,8.0,1,1
,65.5,1018.75,,0,0
10.7,36.5,1015.25,2.0,0,0
8.2,53.5,1022.5,6.5,0,0
10.5,46.5,1021.8,5.0,0,0
,41.5,1013.9000000000001,,0,0
,81.0,1018.1,,0,0
,88.5,1022.5,,1,1
,51.5,1014.75,,0,0
,57.0,1003.55,,0,0
0.0,92.5,1009.0999999999999,8.0,0,1
,49.0,,3.0,0,0
,58.0,1021.75,4.5,0,0
,70.0,1010.3499999999999,,0,0
8.6,71.0,1013.9000000000001,4.0,0,0
,41.5,1020.8,,0,0
,57.0,1021.5,,0,0
,,,,0,0
,,,,0,0
,29.5,1010.55,1.0,0,0
,75.0,1014.45,,0,0
,19.5,1023.75,,0,0
,28.0,1010.7,1.0,0,0
,81.0,1023.05,,0,0
,60.5,,,0,0
,59.0,1016.3,,0,0
,41.5,1018.25,,0,0
,45.5,1019.25,,0,0
,87.5,1022.1500000000001,,1,1
,,,,1,0
,,,,0,0
8.3,45.0,1023.0,1.5,0,0
,65.0,1020.0,,0,0
,59.0,,1.0,0,0
,60.0,1023.5,,0,0
,91.5,1011.55,,0,1
4.0,78.0,1003.95,6.0,0,1
,45.0,,0.5,0,0
,52.5,1009.2,,0,0
,52.0,1003.1,,0,0
,48.5,1010.8,,0,0
,56.5,1021.65,,0,0
11.5,20.5,1006.75,0.5,0,0
,93.5,1027.4,,1,1
11.3,54.0,1017.45,1.5,0,0
,37.0,1010.6,,0,0
,44.5,1010.35,,1,0
12.4,68.0,1013.25,0.5,0,0
,53.5,1016.3,2.0,0,0
,,,,0,0
,48.5,1023.35,5.0,0,0
,60.0,1012.7,8.0,1,0
,87.0,,7.5,0,1
,66.0,1032.8000000000002,8.0,1,0
,,,,1,0
,50.0,1021.25,,0,0
,60.5,1021.65,,0,0
12.6,41.0,1010.6,1.5,0,0
,60.0,1014.7,,0,0
,36.0,1015.4000000000001,1.5,0,0
,31.5,1017.4,,0,0
,66.0,,3.5,0,0
,44.5,1018.4000000000001,,0,0
,69.0,1011.9000000000001,,0,0
,64.0,1011.55,,0,0
,,,,0,0
,,1013.3,,0,0
,76.5,1013.25,8.0,0,1
,54.5,1025.4,,0,0
,36.5,1015.7,,0,0
2.0,45.5,1013.8,7.0,0,0
,,1010.35,,1,0
,49.5,,0.5,0,0
,78.5,,4.5,0,0
,78.0,,7.0,0,0
,59.0,,2.5,0,0
,61.0,1015.15,,0,0
,,,,0,0
,31.0,1011.5999999999999,,0,0
,50.5,1010.25,,0,0
,67.5,1020.8499999999999,,0,0
0.2,71.5,1018.4,8.0,1,1
,52.5,1020.6500000000001,,0,0
,69.5,1021.5999999999999,8.0,0,0
,58.0,1022.45,,0,0
8.6,47.5,1016.05,3.0,0,0
,66.0,,,0,0
,90.0,998.5,,1,1
,,,,0,0
0.0,79.5,1017.4000000000001,7.0,1,1
,,,,0,0
,78.5,1005.25,,1,0
8.2,48.0,1011.05,5.5,0,0
,33.0,1016.0,4.5,0,0
,65.0,1019.3,,0,0
,23.0,1011.5,4.5,0,0
9.3,,1023.45,6.5,0,0
,58.5,1009.8,2.0,0,0
,91.0,1015.5,,1,1
,,,2.5,0,0
,,,,1,0
,68.0,1032.85,,0,0
,,,,0,0
,28.5,1017.8,,0,0
,84.5,1026.05,,1,0
,87.5,1021.6,,0,1
,12.5,1009.8,,0,0
,,,,1,0
,65.0,1019.55,,0,0
,73.5,1020.05,,0,0
7.4,59.5,1021.7,6.0,0,0
,19.0,1012.3499999999999,1.5,0,0
12.3,47.5,1015.4,3.5,0,0
8.6,56.5,1011.8,3.0,0,0
8.9,76.0,1019.2,4.0,0,0
,76.0,1016.85,,1,0
12.6,53.0,1006.3499999999999,4.5,0,0
4.7,58.5,1020.45,7.0,0,0
,34.5,1013.3,,0,0
,57.5,1012.5,,0,0
,32.0,1008.25,3.5,0,0
10.6,48.5,1019.7,3.5,0,0
,58.5,,,0,0
,79.0,1030.45,,0,0
,67.0,,4.5,0,0
,42.0,1017.0,,0,0
,45.5,1023.25,1.0,0,0
,,,,0,0
,81.0,1018.7,,0,0
,58.5,1020.5,,0,0
,21.5,1014.9000000000001,0.0,0,0
10.1,54.5,1025.35,0.0,0,0
12.3,53.5,1013.0,2.0,0,0
,85.5,1008.3499999999999,,0,1
,,,,0,0
,70.5,1021.45,,1,0
,40.0,1004.75,,0,0
,29.0,1017.25,1.5,0,0
10.0,46.5,1018.3,3.5,0,0
,57.0,1023.4000000000001,,0,0
,59.5,,0.5,0,0
,48.0,1018.0,,0,0
11.0,,1026.9,2.5,0,0
,,1013.0999999999999,8.0,0,0
,35.5,1023.1,,0,0
,95.5,1008.35,8.0,1,1
,32.0,1013.95,1.5,0,0
8.8,69.5,1012.05,6.5,0,0
,25.0,1020.45,1.0,0,0
,76.0,1019.0999999999999,,0,0
,71.0,999.5,,1,0
,80.0,1014.7,,0,0
,55.5,1011.0,7.0,1,0
,90.5,1014.9,,0,1
,27.5,,1.5,0,0
0.0,77.5,1010.75,7.5,1,1
9.9,41.5,1026.3,3.0,0,0
,77.0,1023.1999999999999,8.0,1,0
9.5,58.5,1015.95,4.0,0,0
,72.0,1019.7,4.5,0,0
11.6,38.0,1026.85,3.0,0,0
,54.0,1008.15,,0,0
,75.5,,7.5,1,0
,62.0,1023.2,,0,0
,45.5,1010.4,,0,0
,79.5,1015.1500000000001,,0,0
13.2,35.0,1015.6,,0,0
,50.0,1019.0,,0,0
,66.5,1021.15,,0,0
,71.0,1020.9,,0,0
,58.5,1009.0,7.0,0,0
7.3,57.0,1021.8,5.5,0,0
10.2,54.5,1014.5,6.5,0,0
,44.5,1011.7,,0,0
,70.5,1020.95,,0,0
9.9,81.5,1021.0999999999999,5.5,0,0
,27.5,1018.2,1.0,0,0
,46.5,1020.2,2.0,0,0
,65.5,1019.2,,0,0
,87.5,1017.75,8.0,1,1
,65.0,1020.9000000000001,,0,0
11.7,36.0,1017.7,4.5,0,0
,78.0,1021.05,,0,0
,83.5,1019.5999999999999,7.5,0,1
,14.0,1004.55,3.0,0,0
8.5,58.5,1013.3,7.0,0,0
11.3,25.0,1011.3499999999999,4.0,0,0
,,,,0,0
,69.0,1021.6,7.0,0,0
,56.5,1012.55,4.0,0,0
,35.5,1016.0,0.5,0,0
,80.0,1018.35,4.5,1,0
,47.5,1018.5999999999999,,0,0
,76.5,1019.8499999999999,,0,0
,69.5,1023.8,,0,0
,48.0,1033.2,,0,0
,83.5,,,0,0
12.4,64.5,1009.45,1.0,0,0
,53.5,1022.95,,0,0
,69.0,1023.95,,0,0
,67.0,,1.5,0,0
,55.0,1017.25,4.0,0,0
,89.0,1016.0999999999999,8.0,0,1
,59.0,1015.0,,0,0
,47.0,1020.9,2.0,0,0
,50.5,,1.0,0,0
,46.0,1012.5,,0,0
,48.0,,0.0,0,0
,88.5,1014.7,,1,1
,51.0,1004.45,,0,0
,,,,1,0
,43.5,,5.0,0,0
,60.5,,4.5,0,0
,66.5,1016.55,,0,0
,70.5,1028.25,,0,0
,34.0,1018.25,,0,0
10.2,44.0,1023.4,4.0,0,0
3.4,71.0,1027.1,7.0,1,0
11.2,19.0,1008.1500000000001,3.0,0,0
12.2,31.0,1010.55,1.5,0,0
,25.5,1013.4000000000001,1.0,0,0
,62.0,1008.8499999999999,2.0,0,0
10.3,42.0,1023.3499999999999,,0,0
,44.5,,5.5,0,0
,41.0,1017.6500000000001,1.5,0,0
,,,,0,0
,65.5,1011.6500000000001,5.0,0,0
,44.0,1009.85,,0,0
,,,,0,0
,35.5,1023.0,,0,0
11.5,65.5,1007.15,1.0,1,0
0.0,97.0,1005.2,8.0,1,1
,77.0,1002.05,8.0,1,1
,40.0,1007.45,,0,0
,49.5,1019.95,,0,0
,58.5,,3.0,0,0
,,,,0,0
,92.5,1023.4499999999999,7.0,1,1
10.0,52.0,1025.1,0.0,0,0
,45.5,1009.0999999999999,7.5,0,0
,71.5,1015.6,,1,0
,70.0,1017.45,8.0,0,0
10.8,35.5,1021.35,0.0,0,0
,25.0,1006.05,5.0,1,0
,63.5,,7.5,0,0
,54.5,1018.8499999999999,,0,0
,55.5,,0.0,0,0
,62.0,1015.0,,0,0
,74.5,1014.65,,1,0
,90.5,1012.1,,1,1
,,,,0,0
,53.5,1017.35,,0,0
,71.5,1015.85,,0,0
4.9,62.5,1020.0,7.5,0,0
,8.5,1008.35,0.5,1,0
13.1,40.0,1008.95,2.5,1,0
,39.5,1021.7,,0,0
,75.5,,8.0,1,0
,57.0,1017.65,,0,0
11.3,46.5,1015.6,2.5,0,0
,91.0,1027.95,,1,1
,49.5,1015.5999999999999,,0,0
,70.0,1023.2,,0,0
,65.5,,7.0,0,0
,47.5,1013.85,,0,0
,38.5,1007.0,0.5,0,0
,77.0,1015.3499999999999,,0,0
,44.0,1005.45,,0,0
,35.5,1010.35,3.0,0,0
,,,,0,0
,46.5,,1.5,0,0
,70.5,1030.65,,1,0
,23.0,1009.2,6.0,0,0
0.0,80.5,1008.6,8.0,1,1
6.4,69.5,1018.5,6.0,0,0
4.5,55.0,1006.0,6.5,1,0
,70.0,1019.6500000000001,,0,0
,17.5,1015.25,0.5,0,0
,32.5,,0.5,0,0
9.9,51.5,1022.75,4.5,0,0
,84.0,1020.25,,0,0
,,,,0,0
,40.5,1016.6,,0,0
,93.0,1018.75,,1,1
,35.5,1023.8,0.5,0,0
,61.5,1015.1500000000001,7.0,0,0
,59.5,,2.0,0,0
,76.5,,6.0,0,0
,70.5,1018.3,,1,0
,20.5,,0.0,0,0
9.3,42.0,1020.2,3.0,0,0
,74.0,1006.8,,0,0
,91.0,1003.75,,1,1
,55.5,1022.75,,1,0
,,,1.0,0,0
,,,,1,0
,77.0,1015.1,,1,0
,73.0,1023.15,7.5,0,0
11.9,48.0,1015.4,5.0,0,0
,73.0,1013.8,4.5,0,0
10.2,49.5,1029.35,1.0,0,0
1.8,62.0,1014.7,6.5,0,0
,27.0,,1.5,0,0
,50.0,1019.65,,0,0
,50.0,1008.95,,0,0
0.1,81.5,1019.6500000000001,7.0,1,1
,84.5,1033.0,,0,0
,,,,0,0
0.3,83.0,1031.0,7.0,1,1
,59.5,1028.5,1.0,0,0
,56.0,1017.0999999999999,7.5,0,0
,58.5,,,0,0
,75.5,,6.5,1,0
,36.0,1019.1,,0,0
,76.0,1000.45,4.5,1,0
10.1,53.0,1015.65,2.0,0,0
5.5,73.0,1004.7,4.5,1,0
,25.0,,1.5,0,0
,60.5,1002.15,,0,0
,,,,0,0
,55.0,1019.65,,0,0
,73.0,1007.3499999999999,,0,0
,,,,1,0
,57.0,1026.4,,1,0
13.1,25.0,1010.4000000000001,0.0,0,0
,,,,0,0
,38.0,1018.0,,0,0
,84.5,1011.1500000000001,7.0,1,1
6.7,71.0,1016.3499999999999,5.5,1,0
,39.0,1013.35,,0,0
,89.0,1004.3,7.0,1,1
,58.0,1022.1500000000001,8.0,0,0
,39.0,1005.5999999999999,,0,0
,70.5,1034.9,,0,0
2.3,61.5,1027.8,7.5,0,0
,62.5,1002.9000000000001,,0,0
,,,,0,0
,52.0,1022.15,0.5,0,0
,78.5,,5.5,1,0
,83.5,1020.9000000000001,,0,0
,90.0,,6.5,0,1
,91.0,,8.0,1,1
,50.5,,5.5,0,0
,48.5,1021.8499999999999,4.0,0,0
,75.0,,4.0,0,0
,30.5,1003.25,,0,0
,38.0,1020.15,,0,0
,69.0,1012.95,,0,0
,54.0,1017.0999999999999,,0,0
,80.0,,8.0,1,1
,90.0,1014.0,,1,1
,50.5,,4.0,0,0
6.6,64.0,1016.65,6.0,0,0
,40.0,1016.3,,0,0
,51.0,,0.0,0,0
,85.0,1032.65,,0,0
9.9,49.5,1024.4,2.0,0,0
12.5,66.5,1003.4,4.0,0,0
12.0,26.5,1008.5,0.5,1,0
,74.0,1016.8,,0,0
,50.5,,,0,0
9.4,46.0,1020.1500000000001,3.5,0,0
,28.0,1014.8,1.0,0,0
2.4,66.0,1019.0,7.0,0,0
10.6,32.0,1010.75,3.5,0,0
8.1,49.5,1020.75,3.0,0,0
,50.5,1009.4,,0,0
10.7,35.5,1022.15,0.0,0,0
10.5,69.0,1022.0,1.0,0,0
,59.0,1026.8000000000002,4.5,0,0
,73.0,1012.75,,0,0
,59.0,1025.0,,0,0
,70.5,,8.0,1,0
,72.5,1014.75,,0,0
,,,,0,0
,,,,0,0
,83.5,1013.85,,0,1
,46.0,1023.5999999999999,0.0,0,0
,52.5,,5.5,0,0
,21.5,,0.0,0,0
,72.5,1023.15,,0,0
,40.5,1016.55,8.0,1,0
13.2,27.5,1022.25,0.5,0,0
10.8,36.5,1013.7,2.5,0,0
,,,,0,0
,73.0,,7.5,1,0
,50.0,998.2,,0,0
,67.5,1012.7,,0,0
,,,,0,0
10.9,33.0,1015.5999999999999,1.0,0,0
,63.0,,,0,0
,72.0,1016.75,,0,0
,55.0,1022.05,5.0,0,0
9.6,52.5,1015.05,4.5,0,0
11.4,44.0,1016.55,2.5,0,0
3.4,87.5,1020.4000000000001,5.5,1,1
,54.5,1021.4,,0,0
,92.0,1018.1,,1,1
,77.5,1005.8499999999999,,1,0
,81.0,1018.55,,1,0
,49.0,,1.5,0,0
8.6,77.0,1020.2,4.5,0,0
,85.5,1009.3,,1,1
9.5,42.5,1022.2,4.5,0,0
12.7,23.0,1007.15,0.5,0,0
,76.0,1018.6,,0,0
,82.5,1030.4,,0,0
,77.0,1021.9000000000001,,0,0
,25.5,1011.55,4.0,0,0
,77.5,1002.05,,0,0
,70.5,,1.5,0,0
7.3,67.0,1024.85,5.0,0,0
1.8,88.0,1021.15,7.0,1,1
,41.0,1020.95,,0,0
,100.0,1018.3499999999999,,1,1
,,1014.25,,0,0
,32.0,1009.45,1.0,0,0
,56.0,1023.55,,0,0
,79.5,1018.6,,0,0
10.8,39.0,1010.05,1.0,0,0
,48.0,1012.3,,0,0
,23.5,1024.5,5.0,0,0
,52.0,1019.3499999999999,,0,0
,56.0,1010.3,,0,0
,43.5,1006.2,,0,0
,75.5,1015.05,8.0,1,1
,68.0,1015.65,,1,0
,59.0,1009.4,,1,0
,70.0,1024.45,,0,0
,67.0,1021.15,,0,0
7.9,46.0,1027.8000000000002,5.5,0,0
3.2,84.0,1015.1500000000001,6.5,1,1
,68.5,1013.1,,1,0
7.6,63.0,1020.0,4.0,1,0
,,,,0,0
,,,,1,0
,50.0,1020.6500000000001,,0,0
3.5,87.0,1026.25,6.5,1,0
,64.0,1018.4000000000001,2.5,0,0
,23.0,1012.0,3.0,0,0
,62.0,1009.8,,0,0
,65.0,1027.4,,1,0
1.0,85.5,1013.7,8.0,1,1
,68.0,1014.7,,0,0
,42.5,1013.55,,0,0
,24.0,1009.25,,0,0
12.8,53.0,1011.2,5.0,0,0
,85.5,1024.45,,0,1
10.0,48.5,1011.15,5.0,0,0
,87.5,,6.5,1,1
,95.0,1023.95,7.5,1,1
,42.0,1007.7,4.5,1,0
,53.0,1019.8499999999999,,0,0
,88.0,1029.3,7.0,1,0
13.4,35.0,1010.05,1.0,0,0
,78.5,1030.4,,0,0
,38.0,1014.35,1.0,0,0
,67.5,1027.15,,0,0
,64.5,1015.95,4.5,0,0
,61.0,1025.4,,0,0
,84.0,1022.3499999999999,,0,0
,65.5,1020.25,,0,0
,84.0,,7.5,1,0
,75.0,1024.6,,0,0
,47.5,1016.85,0.0,0,0
,32.5,1015.0,7.0,0,0
,56.0,1027.15,,0,0
,77.5,1013.8,8.0,0,1
,63.5,1021.75,,0,0
0.0,80.0,1007.2,7.5,0,1
12.6,68.5,1014.2,1.5,0,0
,34.0,1019.05,,0,0
,50.0,1013.35,4.0,0,0
10.4,37.5,1018.45,1.0,0,0
,,,,0,0
,55.0,1021.95,,0,0
10.8,42.5,1010.05,1.5,1,0
,35.5,1027.35,7.0,0,0
12.7,30.0,1006.55,3.0,0,0
,37.0,1015.7,,0,0
,30.0,1014.05,,0,0
,51.0,1018.5,,0,0
,82.5,,7.0,1,0
,77.5,1022.0,,0,0
,51.5,999.7,,0,0
2.2,86.5,1017.45,7.0,1,1
10.4,62.5,1023.8000000000001,4.0,0,0
,,,,1,0
,71.5,1004.7,,1,0
6.4,65.5,1022.15,6.5,0,0
7.6,35.5,1012.0,5.5,0,0
,79.5,1027.05,,0,0
,61.0,1007.2,4.5,0,0
,56.0,1008.4000000000001,4.0,0,0
,66.0,1023.0,,0,0
,40.5,1005.4000000000001,,0,0
,62.5,1005.9000000000001,7.0,1,0
,59.0,1006.1,7.0,0,0
,,,,0,0
12.8,36.0,1019.45,1.0,0,0
,57.5,1026.85,,0,0
,48.0,1021.55,2.5,0,0
,69.5,1024.05,,0,0
0.2,76.0,1018.5999999999999,7.0,0,1
11.8,18.5,1016.0,1.0,0,0
,60.0,1025.6999999999998,,0,0
,29.0,,0.5,0,0
,29.0,1020.45,2.0,0,0
,46.5,1005.25,,1,0
10.6,38.5,1010.65,1.0,0,0
,63.5,1014.8,,0,0
9.0,53.0,1017.3499999999999,5.0,0,0
,80.0,1020.6500000000001,,0,0
,67.0,,5.0,0,0
,71.5,,,0,0
,81.5,1032.95,,1,0
,38.5,1020.3,,0,0
,47.0,1027.5,,0,0
,87.5,1013.0,,1,1
,78.0,1023.45,,0,0
,87.0,1021.2,8.0,0,1
8.7,62.0,1017.4,3.0,0,0
10.7,44.5,1019.65,0.0,0,0
,69.5,1035.45,,0,0
,31.0,1018.4,,0,0
,51.0,,2.0,0,0
,76.0,1022.0,,0,0
3.5,64.5,1018.5999999999999,7.0,1,0
,56.0,1034.25,,0,0
,45.5,1017.1500000000001,8.0,0,0
,49.5,1019.1,,0,0
3.6,72.0,1018.25,7.0,1,0
,85.5,1010.8499999999999,,1,1
,79.5,,,1,0
,48.0,1005.65,,0,0
,96.0,,8.0,1,1
,69.5,1003.65,8.0,1,1
,66.5,1018.0,,0,0
9.5,59.5,1018.45,3.0,0,0
,39.0,998.95,,0,0
5.4,45.5,1013.55,5.5,0,0
,83.0,1026.2,7.0,0,0
,78.5,1034.5,,0,0
,29.0,1010.55,,0,0
,46.5,1015.35,1.5,0,0
,95.5,1017.0999999999999,,1,1
,66.0,1003.1500000000001,,1,0
,82.5,1010.95,,0,0
,82.5,1018.05,,0,0
,66.0,1016.95,5.5,0,0
,39.0,1020.75,,0,0
,29.0,1011.4,,0,0
,49.0,1016.8,,0,0
,,,,0,0
,80.5,,7.0,1,0
10.3,30.0,1018.4000000000001,5.0,0,0
,74.0,1015.5,,1,0
9.5,38.0,1012.95,1.5,0,0
,64.5,1025.75,7.5,0,0
,78.5,1026.1999999999998,,1,0
8.4,39.5,1019.45,3.5,0,0
,42.0,1009.65,,0,0
,9.5,1007.05,,0,0
,,,,0,0
,71.0,,6.5,0,0
3.3,83.0,1017.9,7.0,1,1
,67.0,1022.0,,0,0
,60.5,1018.9,,0,0
,48.0,1004.9,,0,0
,41.5,1016.3499999999999,,0,0
